"Territorial Unit","Year","Sex","Age","Severely Limited"
"Italy","2010","Women","20-24","0.003"
"Italy","2010","Women","25-29","0.012"
"Italy","2010","Women","30-34","0.014"
"Italy","2010","Women","35-39","0.018"
"Italy","2010","Women","40-44","0.023"
"Italy","2010","Women","45-49","0.027"
"Italy","2010","Women","50-54","0.041"
"Italy","2010","Women","55-59","0.052"
"Italy","2010","Women","60-64","0.061"
"Italy","2010","Women","65-69","0.091"
"Italy","2010","Women","70-74","0.114"
"Italy","2010","Women","75-79","0.175"
"Italy","2010","Women","80-84","0.282"
"Italy","2010","Women","85+","0.375"
"Italy","2010","Men","16-19","0.007"
"Italy","2010","Men","20-24","0.011"
"Italy","2010","Men","25-29","0.006"
"Italy","2010","Men","30-34","0.017"
"Italy","2010","Men","35-39","0.017"
"Italy","2010","Men","40-44","0.024"
"Italy","2010","Men","45-49","0.031"
"Italy","2010","Men","50-54","0.025"
"Italy","2010","Men","55-59","0.043"
"Italy","2010","Men","60-64","0.058"
"Italy","2010","Men","65-69","0.065"
"Italy","2010","Men","70-74","0.101"
"Italy","2010","Men","75-79","0.172"
"Italy","2010","Men","80-84","0.26"
"Italy","2010","Men","85+","0.276"
"Luxembourg","2010","Women","16-19","0.011"
"Luxembourg","2010","Women","20-24","0.026"
"Luxembourg","2010","Women","25-29","0.014"
"Luxembourg","2010","Women","30-34","0.041"
"Luxembourg","2010","Women","35-39","0.02"
"Luxembourg","2010","Women","40-44","0.039"
"Luxembourg","2010","Women","45-49","0.068"
"Luxembourg","2010","Women","50-54","0.082"
"Luxembourg","2010","Women","55-59","0.078"
"Luxembourg","2010","Women","60-64","0.092"
"Luxembourg","2010","Women","65-69","0.089"
"Luxembourg","2010","Women","70-74","0.118"
"Luxembourg","2010","Women","75-79","0.204"
"Luxembourg","2010","Women","80-84","0.177"
"Luxembourg","2010","Women","85+","0.14"
"Luxembourg","2010","Men","16-19","0.003"
"Luxembourg","2010","Men","20-24","0.016"
"Luxembourg","2010","Men","25-29","0.027"
"Luxembourg","2010","Men","30-34","0.012"
"Luxembourg","2010","Men","35-39","0.025"
"Luxembourg","2010","Men","40-44","0.034"
"Luxembourg","2010","Men","45-49","0.047"
"Luxembourg","2010","Men","50-54","0.079"
"Luxembourg","2010","Men","55-59","0.118"
"Luxembourg","2010","Men","60-64","0.067"
"Luxembourg","2010","Men","65-69","0.072"
"Luxembourg","2010","Men","70-74","0.119"
"Luxembourg","2010","Men","75-79","0.13"
"Luxembourg","2010","Men","80-84","0.154"
"Luxembourg","2010","Men","85+","0.404"
"Netherlands","2010","Women","16-19","0"
"Netherlands","2010","Women","20-24","0.019"
"Netherlands","2010","Women","25-29","0.013"
"Netherlands","2010","Women","30-34","0.029"
"Netherlands","2010","Women","35-39","0.031"
"Netherlands","2010","Women","40-44","0.044"
"Netherlands","2010","Women","45-49","0.036"
"Netherlands","2010","Women","50-54","0.053"
"Netherlands","2010","Women","55-59","0.062"
"Netherlands","2010","Women","60-64","0.075"
"Netherlands","2010","Women","65-69","0.066"
"Netherlands","2010","Women","70-74","0.093"
"Netherlands","2010","Women","75-79","0.101"
"Netherlands","2010","Women","80-84","0.18"
"Netherlands","2010","Women","85+","0.204"
"Netherlands","2010","Men","16-19","0.034"
"Netherlands","2010","Men","20-24","0.006"
"Netherlands","2010","Men","25-29","0.009"
"Netherlands","2010","Men","30-34","0.028"
"Netherlands","2010","Men","35-39","0.022"
"Netherlands","2010","Men","40-44","0.036"
"Netherlands","2010","Men","45-49","0.05"
"Netherlands","2010","Men","50-54","0.039"
"Netherlands","2010","Men","55-59","0.089"
"Netherlands","2010","Men","60-64","0.117"
"Netherlands","2010","Men","65-69","0.076"
"Netherlands","2010","Men","70-74","0.057"
"Netherlands","2010","Men","75-79","0.136"
"Netherlands","2010","Men","80-84","0.124"
"Netherlands","2010","Men","85+","0.336"
"Portugal","2010","Women","16-19","0.006"
"Portugal","2010","Women","20-24","0.01"
"Portugal","2010","Women","25-29","0.029"
"Portugal","2010","Women","30-34","0.033"
"Portugal","2010","Women","35-39","0.029"
"Portugal","2010","Women","40-44","0.055"
"Portugal","2010","Women","45-49","0.049"
"Portugal","2010","Women","50-54","0.087"
"Portugal","2010","Women","55-59","0.1"
"Portugal","2010","Women","60-64","0.136"
"Portugal","2010","Women","65-69","0.141"
"Portugal","2010","Women","70-74","0.172"
"Portugal","2010","Women","75-79","0.273"
"Portugal","2010","Women","80-84","0.395"
"Portugal","2010","Women","85+","0.481"
"Portugal","2010","Men","16-19","0.008"
"Portugal","2010","Men","20-24","0.021"
"Portugal","2010","Men","25-29","0.025"
"Portugal","2010","Men","30-34","0.03"
"Portugal","2010","Men","35-39","0.039"
"Portugal","2010","Men","40-44","0.061"
"Portugal","2010","Men","45-49","0.069"
"Portugal","2010","Men","50-54","0.04"
"Portugal","2010","Men","55-59","0.134"
"Portugal","2010","Men","60-64","0.11"
"Portugal","2010","Men","65-69","0.157"
"Portugal","2010","Men","70-74","0.134"
"Portugal","2010","Men","75-79","0.236"
"Portugal","2010","Men","80-84","0.271"
"Portugal","2010","Men","85+","0.32"
"Spain","2010","Women","16-19","0.02"
"Spain","2010","Women","20-24","0.008"
"Spain","2010","Women","25-29","0.01"
"Spain","2010","Women","30-34","0.01"
"Spain","2010","Women","35-39","0.022"
"Spain","2010","Women","40-44","0.029"
"Spain","2010","Women","45-49","0.039"
"Spain","2010","Women","50-54","0.045"
"Spain","2010","Women","55-59","0.05"
"Spain","2010","Women","60-64","0.069"
"Spain","2010","Women","65-69","0.095"
"Spain","2010","Women","70-74","0.129"
"Spain","2010","Women","75-79","0.166"
"Spain","2010","Women","80-84","0.234"
"Spain","2010","Women","85+","0.333"
"Spain","2010","Men","16-19","0.009"
"Spain","2010","Men","20-24","0.01"
"Spain","2010","Men","25-29","0.003"
"Spain","2010","Men","30-34","0.018"
"Spain","2010","Men","35-39","0.032"
"Spain","2010","Men","40-44","0.021"
"Spain","2010","Men","45-49","0.029"
"Spain","2010","Men","50-54","0.035"
"Spain","2010","Men","55-59","0.061"
"Spain","2010","Men","60-64","0.083"
"Spain","2010","Men","65-69","0.078"
"Spain","2010","Men","70-74","0.083"
"Spain","2010","Men","75-79","0.118"
"Spain","2010","Men","80-84","0.203"
"Spain","2010","Men","85+","0.203"
"Sweden","2010","Women","16-19","0.022"
"Sweden","2010","Women","20-24","0.051"
"Sweden","2010","Women","25-29","0.02"
"Sweden","2010","Women","30-34","0.042"
"Sweden","2010","Women","35-39","0.063"
"Sweden","2010","Women","40-44","0.094"
"Sweden","2010","Women","45-49","0.08"
"Sweden","2010","Women","50-54","0.128"
"Sweden","2010","Women","55-59","0.118"
"Sweden","2010","Women","60-64","0.09"
"Sweden","2010","Women","65-69","0.09"
"Sweden","2010","Women","70-74","0.116"
"Sweden","2010","Women","75-79","0.118"
"Sweden","2010","Women","80-84","0.194"
"Sweden","2010","Women","85+","0.291"
"Sweden","2010","Men","16-19","0.015"
"Sweden","2010","Men","20-24","0.015"
"Sweden","2010","Men","25-29","0.026"
"Sweden","2010","Men","30-34","0.021"
"Sweden","2010","Men","35-39","0.023"
"Sweden","2010","Men","40-44","0.047"
"Sweden","2010","Men","45-49","0.061"
"Sweden","2010","Men","50-54","0.06"
"Sweden","2010","Men","55-59","0.087"
"Sweden","2010","Men","60-64","0.083"
"Sweden","2010","Men","65-69","0.076"
"Sweden","2010","Men","70-74","0.106"
"Sweden","2010","Men","75-79","0.135"
"Sweden","2010","Men","80-84","0.152"
"Sweden","2010","Men","85+","0.247"
"United Kingdom","2010","Women","16-19","0.014"
"United Kingdom","2010","Women","20-24","0.026"
"United Kingdom","2010","Women","25-29","0.031"
"United Kingdom","2010","Women","30-34","0.037"
"United Kingdom","2010","Women","35-39","0.033"
"United Kingdom","2010","Women","40-44","0.078"
"United Kingdom","2010","Women","45-49","0.073"
"United Kingdom","2010","Women","50-54","0.08"
"United Kingdom","2010","Women","55-59","0.101"
"United Kingdom","2010","Women","60-64","0.119"
"United Kingdom","2010","Women","65-69","0.159"
"United Kingdom","2010","Women","70-74","0.139"
"United Kingdom","2010","Women","75-79","0.205"
"United Kingdom","2010","Women","80-84","0.256"
"United Kingdom","2010","Women","85+","0.352"
"United Kingdom","2010","Men","16-19","0.028"
"United Kingdom","2010","Men","20-24","0.034"
"United Kingdom","2010","Men","25-29","0.021"
"United Kingdom","2010","Men","30-34","0.043"
"United Kingdom","2010","Men","35-39","0.052"
"United Kingdom","2010","Men","40-44","0.052"
"United Kingdom","2010","Men","45-49","0.071"
"United Kingdom","2010","Men","50-54","0.117"
"United Kingdom","2010","Men","55-59","0.108"
"United Kingdom","2010","Men","60-64","0.133"
"United Kingdom","2010","Men","65-69","0.153"
"United Kingdom","2010","Men","70-74","0.193"
"United Kingdom","2010","Men","75-79","0.184"
"United Kingdom","2010","Men","80-84","0.25"
"United Kingdom","2010","Men","85+","0.238"
"Austria","2011","Women","16-19","0.024"
"Austria","2011","Women","20-24","0.018"
"Austria","2011","Women","25-29","0.005"
"Austria","2011","Women","30-34","0.024"
"Austria","2011","Women","35-39","0.029"
"Austria","2011","Women","40-44","0.047"
"Austria","2011","Women","45-49","0.088"
"Austria","2011","Women","50-54","0.11"
"Austria","2011","Women","55-59","0.125"
"Austria","2011","Women","60-64","0.104"
"Austria","2011","Women","65-69","0.134"
"Austria","2011","Women","70-74","0.173"
"Austria","2011","Women","75-79","0.295"
"Austria","2011","Women","80-84","0.359"
"Austria","2011","Women","85+","0.52"
"Austria","2011","Men","16-19","0.018"
"Austria","2011","Men","20-24","0.021"
"Austria","2011","Men","25-29","0.034"
"Austria","2011","Men","30-34","0.027"
"Austria","2011","Men","35-39","0.034"
"Austria","2011","Men","40-44","0.043"
"Austria","2011","Men","45-49","0.06"
"Austria","2011","Men","50-54","0.064"
"Austria","2011","Men","55-59","0.161"
"Austria","2011","Men","60-64","0.112"
"Austria","2011","Men","65-69","0.152"
"Austria","2011","Men","70-74","0.153"
"Austria","2011","Men","75-79","0.204"
"Austria","2011","Men","80-84","0.349"
"Austria","2011","Men","85+","0.454"
"Belgium","2011","Women","16-19","0.008"
"Belgium","2011","Women","20-24","0.006"
"Belgium","2011","Women","25-29","0.022"
"Belgium","2011","Women","30-34","0.028"
"Belgium","2011","Women","35-39","0.038"
"Belgium","2011","Women","40-44","0.068"
"Belgium","2011","Women","45-49","0.055"
"Belgium","2011","Women","50-54","0.084"
"Belgium","2011","Women","55-59","0.096"
"Belgium","2011","Women","60-64","0.1"
"Belgium","2011","Women","65-69","0.116"
"Belgium","2011","Women","70-74","0.135"
"Belgium","2011","Women","75-79","0.213"
"Belgium","2011","Women","80-84","0.21"
"Belgium","2011","Women","85+","0.369"
"Belgium","2011","Men","16-19","0.01"
"Belgium","2011","Men","20-24","0.013"
"Belgium","2011","Men","25-29","0.029"
"Belgium","2011","Men","30-34","0.029"
"Belgium","2011","Men","35-39","0.059"
"Belgium","2011","Men","40-44","0.075"
"Belgium","2011","Men","45-49","0.086"
"Belgium","2011","Men","50-54","0.096"
"Belgium","2011","Men","55-59","0.113"
"Belgium","2011","Men","60-64","0.099"
"Belgium","2011","Men","65-69","0.105"
"Belgium","2011","Men","70-74","0.116"
"Belgium","2011","Men","75-79","0.237"
"Belgium","2011","Men","80-84","0.231"
"Belgium","2011","Men","85+","0.322"
"Denmark","2011","Women","16-19","0.046"
"Denmark","2011","Women","20-24","0.068"
"Denmark","2011","Women","25-29","0.065"
"Denmark","2011","Women","30-34","0.092"
"Denmark","2011","Women","35-39","0.077"
"Denmark","2011","Women","40-44","0.101"
"Denmark","2011","Women","45-49","0.089"
"Denmark","2011","Women","50-54","0.072"
"Denmark","2011","Women","55-59","0.096"
"Denmark","2011","Women","60-64","0.074"
"Denmark","2011","Women","65-69","0.102"
"Denmark","2011","Women","70-74","0.061"
"Denmark","2011","Women","75-79","0.076"
"Denmark","2011","Women","80-84","0.18"
"Denmark","2011","Women","85+","0.063"
"Denmark","2011","Men","16-19","0.014"
"Denmark","2011","Men","20-24","0.016"
"Denmark","2011","Men","25-29","0.054"
"Denmark","2011","Men","30-34","0.036"
"Denmark","2011","Men","35-39","0.087"
"Denmark","2011","Men","40-44","0.067"
"Denmark","2011","Men","45-49","0.059"
"Denmark","2011","Men","50-54","0.084"
"Denmark","2011","Men","55-59","0.095"
"Denmark","2011","Men","60-64","0.097"
"Denmark","2011","Men","65-69","0.043"
"Denmark","2011","Men","70-74","0.113"
"Denmark","2011","Men","75-79","0.114"
"Denmark","2011","Men","80-84","0.12"
"Denmark","2011","Men","85+","0.214"
"Finland","2011","Women","16-19","0.009"
"Finland","2011","Women","20-24","0.02"
"Finland","2011","Women","25-29","0.025"
"Finland","2011","Women","30-34","0.03"
"Finland","2011","Women","35-39","0.028"
"Finland","2011","Women","40-44","0.034"
"Finland","2011","Women","45-49","0.033"
"Finland","2011","Women","50-54","0.065"
"Finland","2011","Women","55-59","0.077"
"Finland","2011","Women","60-64","0.094"
"Finland","2011","Women","65-69","0.125"
"Finland","2011","Women","70-74","0.154"
"Finland","2011","Women","75-79","0.188"
"Finland","2011","Women","80-84","0.239"
"Finland","2011","Women","85+","0.33"
"Finland","2011","Men","16-19","0.023"
"Finland","2011","Men","20-24","0.022"
"Finland","2011","Men","25-29","0.021"
"Finland","2011","Men","30-34","0.021"
"Finland","2011","Men","35-39","0.022"
"Finland","2011","Men","40-44","0.054"
"Finland","2011","Men","45-49","0.056"
"Finland","2011","Men","50-54","0.061"
"Finland","2011","Men","55-59","0.101"
"Finland","2011","Men","60-64","0.098"
"Finland","2011","Men","65-69","0.08"
"Finland","2011","Men","70-74","0.169"
"Finland","2011","Men","75-79","0.188"
"Finland","2011","Men","80-84","0.248"
"Finland","2011","Men","85+","0.278"
"France","2011","Women","16-19","0.025"
"France","2011","Women","20-24","0.011"
"France","2011","Women","25-29","0.021"
"France","2011","Women","30-34","0.029"
"France","2011","Women","35-39","0.043"
"France","2011","Women","40-44","0.053"
"France","2011","Women","45-49","0.058"
"France","2011","Women","50-54","0.098"
"France","2011","Women","55-59","0.124"
"France","2011","Women","60-64","0.104"
"France","2011","Women","65-69","0.107"
"France","2011","Women","70-74","0.186"
"France","2011","Women","75-79","0.204"
"France","2011","Women","80-84","0.316"
"France","2011","Women","85+","0.425"
"France","2011","Men","16-19","0.019"
"France","2011","Men","20-24","0.027"
"France","2011","Men","25-29","0.03"
"France","2011","Men","30-34","0.033"
"France","2011","Men","35-39","0.037"
"France","2011","Men","40-44","0.056"
"France","2011","Men","45-49","0.06"
"France","2011","Men","50-54","0.091"
"France","2011","Men","55-59","0.12"
"France","2011","Men","60-64","0.101"
"France","2011","Men","65-69","0.092"
"France","2011","Men","70-74","0.154"
"France","2011","Men","75-79","0.243"
"France","2011","Men","80-84","0.326"
"France","2011","Men","85+","0.331"
"Germany","2011","Women","16-19","0.006"
"Germany","2011","Women","20-24","0.013"
"Germany","2011","Women","25-29","0.027"
"Germany","2011","Women","30-34","0.043"
"Germany","2011","Women","35-39","0.041"
"Germany","2011","Women","40-44","0.071"
"Germany","2011","Women","45-49","0.069"
"Germany","2011","Women","50-54","0.09"
"Germany","2011","Women","55-59","0.149"
"Germany","2011","Women","60-64","0.13"
"Germany","2011","Women","65-69","0.134"
"Germany","2011","Women","70-74","0.158"
"Germany","2011","Women","75-79","0.223"
"Germany","2011","Women","80-84","0.366"
"Germany","2011","Women","85+","0.447"
"Germany","2011","Men","16-19","0.007"
"Germany","2011","Men","20-24","0.018"
"Germany","2011","Men","25-29","0.031"
"Germany","2011","Men","30-34","0.029"
"Germany","2011","Men","35-39","0.051"
"Germany","2011","Men","40-44","0.072"
"Germany","2011","Men","45-49","0.07"
"Germany","2011","Men","50-54","0.109"
"Germany","2011","Men","55-59","0.138"
"Germany","2011","Men","60-64","0.167"
"Germany","2011","Men","65-69","0.132"
"Germany","2011","Men","70-74","0.158"
"Germany","2011","Men","75-79","0.209"
"Germany","2011","Men","80-84","0.245"
"Germany","2011","Men","85+","0.391"
"Greece","2011","Women","16-19","0.003"
"Greece","2011","Women","20-24","0.005"
"Greece","2011","Women","25-29","0.011"
"Greece","2011","Women","30-34","0.036"
"Greece","2011","Women","35-39","0.012"
"Greece","2011","Women","40-44","0.028"
"Greece","2011","Women","45-49","0.028"
"Greece","2011","Women","50-54","0.045"
"Greece","2011","Women","55-59","0.074"
"Greece","2011","Women","60-64","0.075"
"Greece","2011","Women","65-69","0.138"
"Greece","2011","Women","70-74","0.211"
"Greece","2011","Women","75-79","0.321"
"Greece","2011","Women","80-84","0.349"
"Greece","2011","Women","85+","0.436"
"Greece","2011","Men","16-19","0.009"
"Greece","2011","Men","20-24","0.007"
"Greece","2011","Men","25-29","0.007"
"Greece","2011","Men","30-34","0.024"
"Greece","2011","Men","35-39","0.026"
"Greece","2011","Men","40-44","0.046"
"Greece","2011","Men","45-49","0.03"
"Greece","2011","Men","50-54","0.066"
"Greece","2011","Men","55-59","0.067"
"Greece","2011","Men","60-64","0.103"
"Greece","2011","Men","65-69","0.152"
"Greece","2011","Men","70-74","0.184"
"Greece","2011","Men","75-79","0.252"
"Greece","2011","Men","80-84","0.244"
"Greece","2011","Men","85+","0.443"
"Ireland","2011","Women","16-19","0.002"
"Ireland","2011","Women","20-24","0.016"
"Ireland","2011","Women","25-29","0.018"
"Ireland","2011","Women","30-34","0.026"
"Ireland","2011","Women","35-39","0.026"
"Ireland","2011","Women","40-44","0.029"
"Ireland","2011","Women","45-49","0.029"
"Ireland","2011","Women","50-54","0.047"
"Ireland","2011","Women","55-59","0.073"
"Ireland","2011","Women","60-64","0.044"
"Ireland","2011","Women","65-69","0.076"
"Ireland","2011","Women","70-74","0.098"
"Ireland","2011","Women","75-79","0.147"
"Ireland","2011","Women","80-84","0.18"
"Ireland","2011","Women","85+","0.3"
"Ireland","2011","Men","16-19","0.036"
"Ireland","2011","Men","20-24","0.008"
"Ireland","2011","Men","25-29","0.028"
"Ireland","2011","Men","30-34","0.052"
"Ireland","2011","Men","35-39","0.01"
"Ireland","2011","Men","40-44","0.038"
"Ireland","2011","Men","45-49","0.036"
"Ireland","2011","Men","50-54","0.033"
"Ireland","2011","Men","55-59","0.072"
"Ireland","2011","Men","60-64","0.067"
"Ireland","2011","Men","65-69","0.088"
"Ireland","2011","Men","70-74","0.116"
"Ireland","2011","Men","75-79","0.103"
"Ireland","2011","Men","80-84","0.088"
"Ireland","2011","Men","85+","0.278"
"Italy","2011","Women","16-19","0.002"
"Italy","2011","Women","20-24","0.009"
"Italy","2011","Women","25-29","0.017"
"Italy","2011","Women","30-34","0.02"
"Italy","2011","Women","35-39","0.033"
"Italy","2011","Women","40-44","0.034"
"Italy","2011","Women","45-49","0.042"
"Italy","2011","Women","50-54","0.058"
"Italy","2011","Women","55-59","0.06"
"Italy","2011","Women","60-64","0.085"
"Italy","2011","Women","65-69","0.142"
"Italy","2011","Women","70-74","0.182"
"Italy","2011","Women","75-79","0.249"
"Italy","2011","Women","80-84","0.339"
"Italy","2011","Women","85+","0.448"
"Italy","2011","Men","16-19","0.005"
"Italy","2011","Men","20-24","0.015"
"Italy","2011","Men","25-29","0.015"
"Italy","2011","Men","30-34","0.021"
"Italy","2011","Men","35-39","0.019"
"Italy","2011","Men","40-44","0.042"
"Italy","2011","Men","45-49","0.052"
"Italy","2011","Men","50-54","0.055"
"Italy","2011","Men","55-59","0.078"
"Italy","2011","Men","60-64","0.085"
"Italy","2011","Men","65-69","0.109"
"Italy","2011","Men","70-74","0.139"
"Italy","2011","Men","75-79","0.21"
"Italy","2011","Men","80-84","0.28"
"Italy","2011","Men","85+","0.364"
"Luxembourg","2011","Women","16-19","0.006"
"Luxembourg","2011","Women","20-24","0.004"
"Luxembourg","2011","Women","25-29","0.016"
"Luxembourg","2011","Women","30-34","0.02"
"Luxembourg","2011","Women","35-39","0.053"
"Luxembourg","2011","Women","40-44","0.027"
"Luxembourg","2011","Women","45-49","0.043"
"Luxembourg","2011","Women","50-54","0.067"
"Luxembourg","2011","Women","55-59","0.091"
"Luxembourg","2011","Women","60-64","0.063"
"Luxembourg","2011","Women","65-69","0.129"
"Luxembourg","2011","Women","70-74","0.13"
"Luxembourg","2011","Women","75-79","0.191"
"Luxembourg","2011","Women","80-84","0.264"
"Luxembourg","2011","Women","85+","0.259"
"Luxembourg","2011","Men","16-19","0.002"
"Luxembourg","2011","Men","20-24","0.009"
"Luxembourg","2011","Men","25-29","0.042"
"Luxembourg","2011","Men","30-34","0.017"
"Luxembourg","2011","Men","35-39","0.027"
"Luxembourg","2011","Men","40-44","0.051"
"Luxembourg","2011","Men","45-49","0.046"
"Luxembourg","2011","Men","50-54","0.09"
"Luxembourg","2011","Men","55-59","0.123"
"Luxembourg","2011","Men","60-64","0.067"
"Luxembourg","2011","Men","65-69","0.047"
"Luxembourg","2011","Men","70-74","0.079"
"Luxembourg","2011","Men","75-79","0.147"
"Luxembourg","2011","Men","80-84","0.116"
"Luxembourg","2011","Men","85+","0.312"
"Netherlands","2011","Women","16-19","0.003"
"Netherlands","2011","Women","20-24","0.008"
"Netherlands","2011","Women","25-29","0.014"
"Netherlands","2011","Women","30-34","0.049"
"Netherlands","2011","Women","35-39","0.054"
"Netherlands","2011","Women","40-44","0.033"
"Netherlands","2011","Women","45-49","0.096"
"Netherlands","2011","Women","50-54","0.056"
"Netherlands","2011","Women","55-59","0.137"
"Netherlands","2011","Women","60-64","0.066"
"Netherlands","2011","Women","65-69","0.057"
"Netherlands","2011","Women","70-74","0.099"
"Netherlands","2011","Women","75-79","0.143"
"Netherlands","2011","Women","80-84","0.172"
"Netherlands","2011","Women","85+","0.187"
"Netherlands","2011","Men","16-19","0.019"
"Netherlands","2011","Men","20-24","0.015"
"Netherlands","2011","Men","25-29","0.011"
"Netherlands","2011","Men","30-34","0.038"
"Netherlands","2011","Men","35-39","0.029"
"Netherlands","2011","Men","40-44","0.031"
"Netherlands","2011","Men","45-49","0.043"
"Netherlands","2011","Men","50-54","0.073"
"Netherlands","2011","Men","55-59","0.087"
"Netherlands","2011","Men","60-64","0.081"
"Netherlands","2011","Men","65-69","0.063"
"Netherlands","2011","Men","70-74","0.065"
"Netherlands","2011","Men","75-79","0.127"
"Netherlands","2011","Men","80-84","0.076"
"Netherlands","2011","Men","85+","0.207"
"Portugal","2011","Women","16-19","0"
"Portugal","2011","Women","20-24","0.011"
"Portugal","2011","Women","25-29","0.013"
"Portugal","2011","Women","30-34","0.025"
"Portugal","2011","Women","35-39","0.034"
"Portugal","2011","Women","40-44","0.025"
"Portugal","2011","Women","45-49","0.063"
"Portugal","2011","Women","50-54","0.096"
"Portugal","2011","Women","55-59","0.099"
"Portugal","2011","Women","60-64","0.123"
"Portugal","2011","Women","65-69","0.188"
"Portugal","2011","Women","70-74","0.223"
"Portugal","2011","Women","75-79","0.262"
"Portugal","2011","Women","80-84","0.4"
"Portugal","2011","Women","85+","0.377"
"Portugal","2011","Men","16-19","0.011"
"Portugal","2011","Men","20-24","0.018"
"Portugal","2011","Men","25-29","0.011"
"Portugal","2011","Men","30-34","0.035"
"Portugal","2011","Men","35-39","0.026"
"Portugal","2011","Men","40-44","0.061"
"Portugal","2011","Men","45-49","0.049"
"Portugal","2011","Men","50-54","0.036"
"Portugal","2011","Men","55-59","0.091"
"Portugal","2011","Men","60-64","0.122"
"Portugal","2011","Men","65-69","0.139"
"Portugal","2011","Men","70-74","0.152"
"Portugal","2011","Men","75-79","0.241"
"Portugal","2011","Men","80-84","0.32"
"Portugal","2011","Men","85+","0.407"
"Spain","2011","Women","16-19","0.01"
"Spain","2011","Women","20-24","0.004"
"Spain","2011","Women","25-29","0.009"
"Spain","2011","Women","30-34","0.013"
"Spain","2011","Women","35-39","0.011"
"Spain","2011","Women","40-44","0.024"
"Spain","2011","Women","45-49","0.026"
"Spain","2011","Women","50-54","0.03"
"Spain","2011","Women","55-59","0.04"
"Spain","2011","Women","60-64","0.049"
"Spain","2011","Women","65-69","0.068"
"Spain","2011","Women","70-74","0.092"
"Spain","2011","Women","75-79","0.154"
"Spain","2011","Women","80-84","0.238"
"Spain","2011","Women","85+","0.341"
"Spain","2011","Men","16-19","0.011"
"Spain","2011","Men","20-24","0.007"
"Spain","2011","Men","25-29","0.013"
"Spain","2011","Men","30-34","0.013"
"Spain","2011","Men","35-39","0.018"
"Spain","2011","Men","40-44","0.026"
"Spain","2011","Men","45-49","0.034"
"Spain","2011","Men","50-54","0.036"
"Spain","2011","Men","55-59","0.043"
"Spain","2011","Men","60-64","0.062"
"Spain","2011","Men","65-69","0.067"
"Spain","2011","Men","70-74","0.086"
"Spain","2011","Men","75-79","0.095"
"Spain","2011","Men","80-84","0.153"
"Spain","2011","Men","85+","0.257"
"Sweden","2011","Women","16-19","0.022"
"Sweden","2011","Women","20-24","0.031"
"Sweden","2011","Women","25-29","0.021"
"Sweden","2011","Women","30-34","0.064"
"Sweden","2011","Women","35-39","0.044"
"Sweden","2011","Women","40-44","0.058"
"Sweden","2011","Women","45-49","0.074"
"Sweden","2011","Women","50-54","0.119"
"Sweden","2011","Women","55-59","0.095"
"Sweden","2011","Women","60-64","0.107"
"Sweden","2011","Women","65-69","0.1"
"Sweden","2011","Women","70-74","0.13"
"Sweden","2011","Women","75-79","0.098"
"Sweden","2011","Women","80-84","0.2"
"Sweden","2011","Women","85+","0.248"
"Sweden","2011","Men","16-19","0.025"
"Sweden","2011","Men","20-24","0.029"
"Sweden","2011","Men","25-29","0.035"
"Sweden","2011","Men","30-34","0.019"
"Sweden","2011","Men","35-39","0.037"
"Sweden","2011","Men","40-44","0.04"
"Sweden","2011","Men","45-49","0.046"
"Sweden","2011","Men","50-54","0.064"
"Sweden","2011","Men","55-59","0.077"
"Sweden","2011","Men","60-64","0.081"
"Sweden","2011","Men","65-69","0.066"
"Sweden","2011","Men","70-74","0.109"
"Sweden","2011","Men","75-79","0.154"
"Sweden","2011","Men","80-84","0.149"
"Sweden","2011","Men","85+","0.213"
"United Kingdom","2011","Women","16-19","0.016"
"United Kingdom","2011","Women","20-24","0.025"
"United Kingdom","2011","Women","25-29","0.044"
"United Kingdom","2011","Women","30-34","0.029"
"United Kingdom","2011","Women","35-39","0.044"
"United Kingdom","2011","Women","40-44","0.082"
"United Kingdom","2011","Women","45-49","0.085"
"United Kingdom","2011","Women","50-54","0.088"
"United Kingdom","2011","Women","55-59","0.131"
"United Kingdom","2011","Women","60-64","0.102"
"United Kingdom","2011","Women","65-69","0.146"
"United Kingdom","2011","Women","70-74","0.173"
"United Kingdom","2011","Women","75-79","0.189"
"United Kingdom","2011","Women","80-84","0.223"
"United Kingdom","2011","Women","85+","0.324"
"United Kingdom","2011","Men","16-19","0.026"
"United Kingdom","2011","Men","20-24","0.016"
"United Kingdom","2011","Men","25-29","0.023"
"United Kingdom","2011","Men","30-34","0.013"
"United Kingdom","2011","Men","35-39","0.049"
"United Kingdom","2011","Men","40-44","0.074"
"United Kingdom","2011","Men","45-49","0.061"
"United Kingdom","2011","Men","50-54","0.106"
"United Kingdom","2011","Men","55-59","0.127"
"United Kingdom","2011","Men","60-64","0.141"
"United Kingdom","2011","Men","65-69","0.152"
"United Kingdom","2011","Men","70-74","0.168"
"United Kingdom","2011","Men","75-79","0.166"
"United Kingdom","2011","Men","80-84","0.249"
"United Kingdom","2011","Men","85+","0.297"
"Austria","2012","Women","16-19","0.032"
"Austria","2012","Women","20-24","0.015"
"Austria","2012","Women","25-29","0.032"
"Austria","2012","Women","30-34","0.017"
"Austria","2012","Women","35-39","0.049"
"Austria","2012","Women","40-44","0.055"
"Austria","2012","Women","45-49","0.088"
"Austria","2012","Women","50-54","0.09"
"Austria","2012","Women","55-59","0.128"
"Austria","2012","Women","60-64","0.107"
